instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
720.0,2012-12-20,4.0,1.0,12.0,0.0,4.0,1.0,2.0,7.5100000000000025,6.1243219999999985,0.6679169999999999,8.875021,314.0,3814.0,4128.0
721.0,2012-12-21,1.0,1.0,12.0,0.0,5.0,1.0,2.0,7.353349000000001,3.916622,0.556667,25.083661,221.0,3402.0,3623.0
722.0,2012-12-22,1.0,1.0,12.0,0.0,6.0,0.0,1.0,4.494150999999999,-0.41654199999999975,0.44125,27.292182,205.0,1544.0,1749.0
723.0,2012-12-23,1.0,1.0,12.0,0.0,0.0,0.0,1.0,3.5541509999999987,1.1250859999999996,0.515417,8.916560999999998,408.0,1379.0,1787.0
724.0,2012-12-24,1.0,1.0,,0.0,1.0,1.0,2.0,2.8712880000000003,1.0874000000000024,0.7913039999999999,5.1744368,174.0,746.0,920.0
725.0,2012-12-25,1.0,1.0,12.0,1.0,2.0,0.0,2.0,5.691288,3.434690000000004,0.7347829999999999,11.304642,440.0,573.0,1013.0
726.0,2012-12-26,1.0,1.0,12.0,0.0,3.0,1.0,3.0,3.4366509999999995,-1.4580219999999997,0.823333,21.208582,9.0,432.0,441.0
727.0,2012-12-27,1.0,1.0,12.0,0.0,4.0,1.0,2.0,3.9458490000000013,-1.041627999999999,0.652917,23.458911,247.0,1867.0,2114.0
728.0,2012-12-28,1.0,1.0,12.0,0.0,5.0,1.0,2.0,3.9066509999999983,0.8330359999999999,0.59,10.416557000000001,644.0,2451.0,3095.0
729.0,2012-12-29,1.0,1.0,12.0,0.0,6.0,0.0,2.0,3.9066509999999983,-0.0015999999999998238,0.7529170000000001,8.333661,159.0,1182.0,1341.0
730.0,2012-12-30,1.0,1.0,12.0,0.0,0.0,0.0,1.0,4.024151,-0.7078000000000007,0.483333,23.500518,364.0,1432.0,1796.0
731.0,2012-12-31,1.0,1.0,12.0,0.0,1.0,1.0,2.0,2.144150999999999,-1.2498579999999997,0.5775,10.374682,439.0,2290.0,2729.0
